Название товора,Ссылка,Артикул,Описание,Производитель,Цена,Изображение
"Пробирка, плоскодонная, с кромкой, 18 x 138 мм",https://himbio.ru/catalog/steklo_borosil/probirki/probirka_ploskodonnaya_s_kromkoy_18_x_138_mm/,9822U06,"– Изготовлена из боросиликатного стекла, разработана с плоских дном
– С высокой термостойкостью
– Разработана с кромкой
– Используются для тестов на патологию и в аппаратах для дробления",БОРОСИЛ ГЛАСС ВОРКС ЛИМИТЕД,"
																									158 руб.																											/шт																																				",https://himbio.ru/upload/resize_cache/webp/iblock/6e5/6e53fe655224d3ca6088c94071076a09.webp
