Название товора,Ссылка,Артикул,Описание,Производитель,Цена,Изображение
"Колба,круглодонная,с тремя горл,центр.горл.и двумя бок.горл.,с взаим.соед.,55/44х24/29х24/29 20000мл",https://himbio.ru/catalog/steklo_borosil/kolby/kolba_kruglodonnaya_s_tremya_gorl_tsentr_gorl_i_dvumya_bok_gorl_s_vzaim_soed_55_44kh24_29kh24_29_200/,4383A40,"– Равномерная толщина стенок и круглая форма основания делает эти колбы идеальными для нагревания
– Форма способствует равномерному нагреву
– Комплектующие, термометр, колонка, капельные воронки, капиллярные трубки и т.д., могут быть установлены в зависимости от применения
– Обычно используется в процессах дистилляции и экстракции
– Центральное горлышко установлено вертикально. Два боковых горлышка установлены на расстоянии 180° друг от друга и отклонены под углом 20° от вертикального горлышка.",БОРОСИЛ ГЛАСС ВОРКС ЛИМИТЕД,"
																									55 493 руб.																											/шт																																				",https://himbio.ru/upload/iblock/2ac/2ac7ce5a427e27b310218ceb10c3e6b0.png
