Название товора,Ссылка,Артикул,Описание,Производитель,Цена,Изображение
"Наконечники универсальные, градуированные, 1000-10000 мкл 100 шт./уп.",https://himbio.ru/catalog/steklo_borosil/dozatory_labquest/nakonechniki_universalnye_graduirovannye_1000_10000_mkl_100_sht_up/,BGT-10000B,Нет описания данного товара,БОРОСИЛ ГЛАСС ВОРКС ЛИМИТЕД,"
																									10 500 руб.																											/упак																																				",https://himbio.ru/upload/iblock/89f/89fceb8d9c094a942f2e53c27896c249.png
