Название товора,Ссылка,Артикул,Описание,Производитель,Цена,Изображение
Крышка подающей трубки с колпачком сопла,https://himbio.ru/catalog/steklo_borosil/dozatory_labquest/kryshka_podayushchey_trubki_s_kolpachkom_sopla_podkhodit_dlya_vsekh_razmerov_btdr_dtc_1/,LH002012S07,Нет описания данного товара,БОРОСИЛ ГЛАСС ВОРКС ЛИМИТЕД,"
																									2 643 руб.																											/шт																																				",https://himbio.ru/upload/iblock/ba7/ba71dbcecc7457e0f4eaeb70567a4f2d.png
