Название товора,Ссылка,Артикул,Описание,Производитель,Цена,Изображение
"Дозир. насадки,мод. Research – подходят для автоклава,калибр.соотв.стандартам  ISO 8655 0,25-5,0 мл",https://himbio.ru/catalog/steklo_borosil/dozatory_labquest/dozir_nasadki_mod_research_podkhodyat_dlya_avtoklava_kalibr_sootv_standartam_iso_8655_0_25_5_0_ml/,LH002011005,Нет описания данного товара,БОРОСИЛ ГЛАСС ВОРКС ЛИМИТЕД,"
																									46 830 руб.																											/шт																																				",https://himbio.ru/upload/resize_cache/webp/iblock/df4/df49dbe96493268b6beb99ab516f1981.webp
